physid,birth_yr,employment_yr,termination_yr,female,ETHNICITY,JOB_TITLE,firstencyr,lastencyr,encyrs,PATCT,patperyr
7343,1976,2006,2009,1,ASIAN,EMERGENTOLOGIST,2006,2006,1,178,178
7344,1981,2011,2012,1,ASIAN,FAMILY PRACTICE SPECIALIST,2011,2012,2,2321,1160.5
7345,1987,2018,,0,ASIAN,RESIDENT PHYSICIAN,2018,2020,3,172,57.333333333
7346,1983,2012,,0,ASIAN,URGENT CARE SPECIALIST,2012,2020,9,29703,3300.3333333
7347,1982,2016,,0,BLACK,,2015,2016,2,1265,632.5
7348,1968,2001,,0,WHITE,ORTHOPEDIST,2004,2020,17,9014,530.23529412
7349,1984,2015,2016,0,ASIAN,RESIDENT PHYSICIAN,2015,2016,2,18,9
7350,1979,2012,2017,1,WHITE,OBSTETRICIAN GYNECOLOGIST,2009,2017,9,4002,444.66666667
7351,1950,,2013,0,WHITE,,2011,2012,2,1411,705.5
7352,1980,2011,,1,HISPAN,OB/GYN HOSPITALIST,2011,2020,10,2738,273.8
7353,1982,2013,,0,HISPAN,INTERNIST,2013,2020,8,15521,1940.125
7354,1990,2017,,1,WHITE,RESIDENT PHYSICIAN,2017,2020,4,721,180.25
7355,1978,2010,2016,1,WHITE,,2006,2009,4,384,96
7356,1973,2008,,1,WHITE,FAMILY PRACTICE SPECIALIST,2006,2020,15,16730,1115.3333333
7357,1981,2012,2013,1,ASIAN,INTERNIST,2012,2013,2,1931,965.5
7358,1980,2008,,0,ASIAN,FAMILY PRACTICE SPECIALIST,2005,2020,16,15967,997.9375
7359,1963,1998,,0,WHITE,EMERGENTOLOGIST,2005,2019,15,3584,238.93333333
7360,1952,1995,,1,HISPAN,CARDIOLOGIST,2004,2020,17,3709,218.17647059
7361,1972,2002,2014,0,BLACK,INTERNIST,2004,2012,9,6775,752.77777778
7362,1983,2015,2018,0,WHITE,GENERAL SURGEON,2014,2016,3,20,6.6666666667
7363,1986,2016,,1,WHITE,EMERGENTOLOGIST,,,,,
7364,1973,2007,,0,BLACK,EMERGENTOLOGIST,2010,2019,10,33,3.3
7365,1978,2011,2012,0,ASIAN,INTERNIST,2011,2012,2,59,29.5
7366,1984,2015,,1,ASIAN,FAMILY PRACTICE SPECIALIST,2012,2020,9,7019,779.88888889
7367,1971,2007,2010,1,ASIAN,PULMONOLOGIST,2007,2008,2,236,118
7368,1969,2001,,1,ASIAN,FAMILY PRACTICE SPECIALIST,2005,2020,16,17064,1066.5
7369,1944,2017,2017,0,WHITE,,2004,2013,10,20550,2055
7370,1986,2016,2017,0,ASIAN,RADIOLOGIST,,,,,
7371,1982,2013,,1,ASIAN,IM HOSPITALIST,2014,2019,6,575,95.833333333
7372,1968,2008,,0,WHITE,NEUROLOGIST,2008,2020,13,7293,561
7373,1972,2006,,0,ASIAN,FAMILY PRACTICE SPECIALIST,2006,2020,15,22517,1501.1333333
7374,1981,2015,,0,WHITE,HEAD AND NECK SURGEON,2012,2020,9,5614,623.77777778
7375,1969,2003,,0,ASIAN,FAMILY PRACTICE SPECIALIST,2004,2020,17,12756,750.35294118
7376,1975,2010,,0,HISPAN,URGENT CARE SPECIALIST,2010,2020,11,32292,2935.6363636
7377,1981,2010,2013,1,,,,,,,
7378,1974,2005,,0,ASIAN,FAMILY PRACTICE SPECIALIST,2004,2020,17,19620,1154.1176471
7379,1967,2000,,0,WHITE,PHYSICIAN ASST II,2004,2020,17,19788,1164
7380,1967,1997,,1,WHITE,OBSTETRICIAN GYNECOLOGIST,2004,2020,17,5962,350.70588235
7381,1939,1973,2017,0,ASIAN,PULMONOLOGIST,2004,2012,9,2393,265.88888889
7382,1965,2016,,1,WHITE,OBSTETRICIAN GYNECOLOGIST,2016,2020,5,2131,426.2
7383,1989,2015,2019,1,WHITE,,2017,2018,2,1435,717.5
7384,1978,2007,,0,HISPAN,CARDIOLOGIST,2010,2020,11,4429,402.63636364
7385,1973,2011,,1,ASIAN,NURSE PRACTITIONER Y2,2017,2020,4,9913,2478.25
7386,1983,2013,,0,WHITE,FAMILY PRACTICE SPECIALIST,2011,2020,10,11060,1106
7387,1968,2002,,1,HISPAN,FAMILY PRACTICE SPECIALIST,2004,2020,17,14090,828.82352941
7388,1976,2009,2012,0,HISPAN,INTERNIST,,,,,
7389,1970,2009,,0,ASIAN,URGENT CARE SPECIALIST,2009,2020,12,33739,2811.5833333
7390,1962,1993,,0,WHITE,FAMILY PRACTICE SPECIALIST,2004,2020,17,11663,686.05882353
7391,1969,2000,,0,OTHER,EMERGENTOLOGIST,2008,2011,4,776,194
7392,1950,1986,,0,WHITE,GASTROENTEROLOGIST,2004,2020,17,12513,736.05882353
7393,1967,2009,,0,ASIAN,IM HOSPITALIST,2009,2009,1,5,5
7394,1983,2012,,1,HISPAN,FAMILY PRACTICE SPECIALIST,2012,2020,9,11132,1236.8888889
7395,1955,1987,,0,WHITE,INFECTIOUS DISEASES,2004,2020,17,4207,247.47058824
7396,1974,2010,2012,1,,SURGICAL PODIATRIST,2010,2012,3,2530,843.33333333
7397,1972,2011,2011,0,,,2011,2011,1,1,1
7398,1965,2006,,0,,NEUROSURGEON,2006,2020,15,3325,221.66666667
7399,1981,2013,,1,WHITE,FAMILY PRACTICE SPECIALIST,2011,2020,10,8511,851.1
7400,1984,2018,,1,ASIAN,NURSE PRACTITIONER Y2,2018,2020,3,4922,1640.6666667
7401,1935,1994,2011,0,WHITE,FAMILY PRACTICE SPECIALIST,2004,2009,6,17645,2940.8333333
7402,1978,2007,,1,ASIAN,INTERNIST,2008,2020,13,8860,681.53846154
7403,1968,1998,,0,WHITE,PHYSICIAN ASST II,2004,2020,17,16401,964.76470588
7404,1953,1993,,0,ASIAN,ANESTHESIOLOGIST,2004,2020,17,7516,442.11764706
7405,1970,1999,,0,ASIAN,IM INTERNAL MEDICINE GENERAL,2004,2020,17,16615,977.35294118
7406,1976,2016,,1,WHITE,NEUROLOGIST,2016,2020,5,2739,547.8
7407,1972,2006,,0,ASIAN,URGENT CARE SPECIALIST,2016,2020,5,13279,2655.8
7408,1984,2013,2016,0,WHITE,RESIDENT PHYSICIAN,2013,2016,4,2047,511.75
7409,1990,2018,,1,WHITE,URGENT CARE SPECIALIST,2016,2020,5,2428,485.6
7410,1973,2006,,0,BLACK,EMERGENTOLOGIST,2005,2008,4,3584,896
7411,1951,1977,2018,0,ASIAN,PHYSICIAN ASST,2004,2018,15,27631,1842.0666667
7412,1973,2008,2012,1,ASIAN,ENDOCRINOLOGIST,2008,2012,5,2203,440.6
7413,1968,2011,,0,ASIAN,IM HOSPITALIST,,,,,
7414,1979,2008,2011,0,WHITE,INTERNIST,,,,,
7415,1952,1988,,0,WHITE,EMERGENTOLOGIST,2005,2017,13,18706,1438.9230769
7416,1950,1983,,1,WHITE,RADIOLOGIST,,,,,
7417,1968,2000,,1,ASIAN,FAMILY PRACTICE SPECIALIST,2004,2020,17,20563,1209.5882353
7418,1985,2012,,0,ASIAN,FAMILY PRACTICE SPECIALIST,2010,2020,11,11460,1041.8181818
7419,1970,2016,2019,0,ASIAN,NEUROSURGEON,2016,2019,4,1453,363.25
7420,1950,1985,,0,BLACK,ANESTHESIOLOGIST,2004,2019,16,5974,373.375
7421,1969,2018,,0,WHITE,NEUROLOGIST,2018,2020,3,1551,517
7422,1948,1984,,0,WHITE,ORTHOPEDIST,2004,2019,16,9333,583.3125
7423,1989,2018,,0,ASIAN,EMERGENTOLOGIST,,,,,
7424,1973,2018,,0,WHITE,EMERGENTOLOGIST,2019,2019,1,1815,1815
7425,1967,1998,,1,ASIAN,IM HOSPITALIST,2004,2007,4,2145,536.25
7426,1966,2015,,1,WHITE,INTERNIST,2015,2020,6,6204,1034
7427,1984,2013,2016,1,WHITE,EMERGENTOLOGIST,,,,,
7428,1969,2007,,1,WHITE,ANESTHESIOLOGIST,2007,2016,10,26,2.6
7429,1985,2015,,0,HISPAN,FAMILY PRACTICE SPECIALIST,2015,2020,6,7211,1201.8333333
7430,1965,2000,,0,HISPAN,URGENT CARE SPECIALIST,2004,2020,17,46741,2749.4705882
7431,1978,2004,2012,1,ASIAN,,2005,2008,4,579,144.75
7432,1948,2009,2019,0,ASIAN,ANESTHESIOLOGIST,,,,,
7433,1969,1997,,1,WHITE,PHYSICIAN ASST,2004,2020,17,33295,1958.5294118
7434,1980,2019,,1,ASIAN,FAMILY PRACTICE SPECIALIST,2016,2020,5,3542,708.4
7435,1967,2014,2018,0,HISPAN,FAMILY PRACTICE SPECIALIST,2014,2016,3,1570,523.33333333
7436,1976,2009,,0,ASIAN,ANESTHESIOLOGIST,,,,,
7437,1975,2011,,1,HISPAN,FAMILY PRACTICE SPECIALIST,2011,2020,10,13549,1354.9
7438,1984,2014,2015,0,WHITE,INTERNIST,2014,2015,2,430,215
7439,1975,2007,2009,0,HISPAN,FAMILY PRACTICE SPECIALIST,2007,2009,3,2892,964
7440,1982,2014,,0,WHITE,ORTHOPEDIST,2014,2020,7,4342,620.28571429
7441,1971,2006,,0,ASIAN,RADIOLOGIST,,,,,
7442,1959,2005,2016,0,WHITE,FAMILY PRACTICE SPECIALIST,2005,2016,12,13576,1131.3333333
7443,1984,2016,,1,WHITE,FAMILY PRACTICE SPECIALIST,2016,2020,5,6357,1271.4
7444,1951,1985,2016,0,WHITE,INTERNIST,2004,2005,2,37,18.5
7445,1978,2012,,1,ASIAN,URGENT CARE,2012,2020,9,30493,3388.1111111
7446,1985,2014,,1,ASIAN,URGENT CARE SPECIALIST,2012,2019,8,14344,1793
7447,1952,1992,,0,ASIAN,OBSTETRIC/GYNECOLOGIC SURGEON,2004,2020,17,10249,602.88235294
7448,1975,2009,2010,1,WHITE,INTERNIST,2009,2010,2,2639,1319.5
7449,1984,2018,,0,WHITE,INFECTIOUS DISEASE SPECIALIST,2018,2020,3,386,128.66666667
7450,1951,1988,,0,WHITE,ANESTHESIOLOGIST,2004,2020,17,3456,203.29411765
7451,1982,2017,,1,WHITE,,,,,,
7452,1952,1981,2015,0,WHITE,NURSE PRACTITIONER II,2005,2015,11,3698,336.18181818
7453,1971,2003,,1,ASIAN,CORNEAL SURGEON,2004,2020,17,15958,938.70588235
7454,1983,2004,2013,1,HISPAN,RESIDENT PHYSICIAN,,,,,
7455,1979,2013,2013,0,WHITE,EMERGENTOLOGIST,,,,,
7456,1972,2001,2019,1,HISPAN,NURSE PRACTITIONER Y2,2004,2017,14,10402,743
7457,1962,1997,,0,WHITE,SURGERY PLASTIC HAND,2004,2020,17,12171,715.94117647
7458,1982,2017,,0,ASIAN,PHYSICIAN AST II,2017,2020,4,8088,2022
7459,1978,2011,2013,1,WHITE,EMERGENTOLOGIST,,,,,
7460,,2011,,1,,,,,,,
7461,1953,1989,2017,0,ASIAN,INTERNIST,2004,2017,14,14126,1009
7462,1970,2000,,1,ASIAN,NURSE PRACTITIONER Y2,2014,2020,7,2438,348.28571429
7463,1976,2011,,0,ASIAN,IM HOSPITALIST,2011,2015,5,80,16
7464,1979,2018,,0,BLACK,URGENT CARE SPECIALIST,2018,2020,3,6238,2079.3333333
7465,1988,2016,,0,WHITE,RESIDENT PHYSICIAN,2016,2020,5,466,93.2
7466,1977,2018,,1,WHITE,PHYSICIAN ASST II,2018,2020,3,1304,434.66666667
7467,1972,1998,,1,ASIAN,CERT NURSE MIDWIFE,2006,2020,15,10087,672.46666667
7468,1986,2015,,1,BLACK,URGENT CARE SPECIALIST,2012,2020,9,8680,964.44444444
7469,1987,2018,,0,WHITE,EMERGENTOLOGIST,,,,,
7470,1958,2005,,0,BLACK,GASTROENTEROLOGIST,2005,2020,16,19697,1231.0625
7471,1975,2012,,0,WHITE,GENERAL SURGEON,2012,2020,9,6970,774.44444444
7472,1978,2011,,0,ASIAN,RADIOLOGIST INTERVENT,,,,,
7473,1983,2014,,1,ASIAN,IM HOSPITALIST,2011,2017,7,594,84.857142857
7474,1967,2001,,1,OTHER,IM HOSPITALIST,,,,,
7475,1979,,2008,0,,,,,,,
7476,1955,1997,,0,ASIAN,INTERNIST,2004,2020,17,16708,982.82352941
7477,1977,2009,,0,,EMERGENTOLOGIST,2009,2015,7,939,134.14285714
7478,1974,2004,,0,ASIAN, IM CARDIOLOGY INTERVENTIONAL,2004,2020,17,12869,757
7479,1940,1974,,0,WHITE,ORTHOPEDIST,2004,2020,17,21377,1257.4705882
7480,1960,2000,,1,WHITE,NURSE PRACTITIONER Y2,2004,2020,17,22353,1314.8823529
7481,1980,2018,,0,WHITE,RESIDENT PHYSICIAN,,,,,
7482,1973,2006,,0,WHITE,ENDOCRINOLOGIST,2009,2020,12,7666,638.83333333
7483,1987,2017,,1,ASIAN,FAMILY PRACTICE SPECIALIST,2017,2020,4,6066,1516.5
7484,1980,2016,2018,1,WHITE,NEUROLOGIST,2012,2018,7,1381,197.28571429
7485,1969,1998,,0,WHITE,FAMILY PRACTICE SPECIALIST,2004,2020,17,12404,729.64705882
7486,1987,2017,,1,ASIAN,FAMILY PRACTICE SPECIALIST,2017,2020,4,5920,1480
7487,1980,,2019,1,,,2016,2016,1,1,1
7488,1975,2014,,0,ASIAN,ANESTHESIOLOGY PEDIATRICS,2014,2020,7,193,27.571428571
7489,1966,2009,,0,WHITE,ORTHOPEDIST,2009,2020,12,13838,1153.1666667
7490,1978,2010,,0,HISPAN,ANESTHESIOLOGY PAIN MANAGEMENT,2010,2020,11,3307,300.63636364
7491,1957,1989,,0,WHITE,ORTHOPEDIST,2004,2020,17,7725,454.41176471
7492,1969,2013,2016,0,WHITE,GENERAL PODIATRIST - PER DIEM,2013,2016,4,2983,745.75
7493,1976,2016,,1,WHITE,NURSE PRACTITIONER II,2016,2020,5,1448,289.6
7494,1964,1996,,0,HISPAN,FAMILY PRACTICE SPECIALIST,2004,2020,17,15752,926.58823529
7495,1963,2017,,1,ASIAN,INTERNIST,2017,2020,4,4626,1156.5
7496,1961,1993,,0,WHITE,ORTHOPEDIST,2004,2020,17,9895,582.05882353
7497,1977,2010,,1,WHITE, IM ENDOCRINOLOGY,2010,2020,11,4949,449.90909091
7498,1977,2006,2013,0,WHITE,EMERGENTOLOGIST,,,,,
7499,1987,2018,,0,ASIAN,,2017,2017,1,290,290
7500,1955,1999,2016,1,WHITE,NURSE PRACTITIONER II,2007,2014,8,3099,387.375
7501,1977,2011,,1,ASIAN,INTERNIST,2011,2020,10,9725,972.5
7502,1980,2011,,0,ASIAN,ENDOCRINOLOGIST,2011,2020,10,5894,589.4
7503,1978,2008,,0,WHITE,EMERGENTOLOGIST,,,,,
7504,1981,2015,2019,1,WHITE,"GERIATRICS,PALLIATIVE&CONTCARE",2015,2019,5,252,50.4
7505,1962,1996,2016,0,ASIAN,FAMILY PRACTICE SPECIALIST,2004,2016,13,7826,602
7506,1979,2010,2012,0,WHITE,INTERNIST,2009,2011,3,226,75.333333333
7507,1972,2012,,1,ASIAN,FAMILY PRACTICE SPECIALIST,2012,2020,9,14031,1559
7508,1976,2009,2018,1,ASIAN,FAMILY PRACTICE SPECIALIST,2009,2017,9,8843,982.55555556
7509,1984,2017,,1,WHITE,RESIDENT PHYSICIAN,2020,2020,1,12,12
7510,1975,2016,2018,0,ASIAN,IM HOSPITALIST,2016,2017,2,59,29.5
7511,1963,1996,2017,0,WHITE,PHYSIATRIST,2004,2017,14,8317,594.07142857
7512,1974,2004,,1,ASIAN,FAMILY PRACTICE SPECIALIST,2005,2020,16,23071,1441.9375
7513,1973,2011,,1,WHITE,FAMILY PRACTICE SPECIALIST,2007,2020,14,6989,499.21428571
7514,1963,,2019,0,,,,,,,
7515,1976,2004,2014,0,ASIAN,NEPHROLOGIST,2010,2014,5,1073,214.6
7516,1988,2018,,0,ASIAN,PHYSICIAN ASST,2018,2020,3,4528,1509.3333333
7517,1987,2017,2018,0,WHITE,URGENT CARE SPECIALIST,2014,2018,5,2412,482.4
7518,1973,2006,,0,WHITE,PHYSICIAN ASST II,2007,2020,14,3886,277.57142857
7519,1984,2010,,0,WHITE,,2010,2013,4,1385,346.25
7520,1972,2010,,1,WHITE,ENDOCRINOLOGIST,2009,2020,12,6566,547.16666667
7521,1979,2011,2014,0,ASIAN,FAMILY PRACTICE SPECIALIST,2011,2014,4,5197,1299.25
7522,1976,2003,2008,1,WHITE,INTERNIST,2004,2008,5,1468,293.6
7523,1979,2009,2015,0,WHITE,CARDIOLOGIST,2009,2014,6,320,53.333333333
7524,1976,2008,,0,ASIAN,OTOLARYNGOLOGY H&N SURGERY,2008,2020,13,14943,1149.4615385
7525,1973,2010,2011,0,WHITE,EMERGENTOLOGIST,,,,,
7526,1985,2014,,0,WHITE,SURGICAL PODIATRIST,2014,2020,7,6051,864.42857143
7527,1985,2017,,0,ASIAN,PHYSICIAN ASST II,2017,2019,3,5,1.6666666667
7528,1980,2017,2018,0,HISPAN,EMERGENTOLOGIST,,,,,
7529,1960,1997,,0,WHITE,PHYSICIAN AST II,2004,2020,17,27810,1635.8823529
7530,1972,2004,,0,ASIAN,URGENT CARE SPECIALIST,2005,2020,16,23548,1471.75
7531,1955,2005,,1,ASIAN,ENDOCRINOLOGIST,2005,2019,15,7650,510
7532,1976,2009,,0,ASIAN,ORTHOPEDIST,2009,2020,12,5022,418.5
7533,1975,2009,,1,WHITE,INTERNIST,2009,2020,12,9561,796.75
7534,1980,2011,,1,ASIAN,INTERNIST,2007,2020,14,11952,853.71428571
7535,1969,2016,,1,WHITE,INTERNIST,2016,2020,5,7351,1470.2
7536,1985,2016,2019,0,ASIAN,IM HOSPITALIST,2016,2019,4,241,60.25
7537,1972,2007,,0,,RADIOLOGIST,,,,,
7538,1975,2004,,0,WHITE,PHYSICIAN ASST II,2004,2020,17,20712,1218.3529412
7539,1971,2002,,0,ASIAN,FAMILY PRACTICE SPECIALIST,2004,2020,17,27410,1612.3529412
7540,1987,2018,2019,0,ASIAN,OBSTETRICIAN GYNECOLOGIST,2014,2019,6,1505,250.83333333
7541,1974,2009,,1,ASIAN,OTOLARYNGOLOGY H&N SURGERY,2004,2020,17,12202,717.76470588
7542,1974,2005,,0,ASIAN,INTERNIST,2005,2020,16,20458,1278.625
7543,1966,1996,,1,BLACK,INTERNIST,2004,2020,17,9434,554.94117647
7544,1979,2012,,0,WHITE,ORTHOPEDIST,2012,2020,9,7455,828.33333333
7545,1976,2011,,1,WHITE,OBSTETRICIAN GYNECOLOGIST,2011,2020,10,4478,447.8
7546,1953,1988,2015,1,WHITE,NURSE PRACTITIONER Y2,2004,2015,12,20944,1745.3333333
7547,1984,2011,2016,0,WHITE,INTERNIST,2009,2015,7,557,79.571428571
7548,1982,2012,,0,ASIAN,ORTHOPEDIST,2012,2020,9,5382,598
7549,1952,1989,,0,ASIAN,RADIOLOGY INTERVENTIONAL NEURO,2006,2009,4,41,10.25
7550,1975,2006,,1,WHITE,EMERGENTOLOGIST,,,,,
7551,1960,1990,,1,WHITE,OBSTETRICIAN GYNECOLOGIST,2004,2020,17,5739,337.58823529
7552,1970,1999,,0,ASIAN,EMERGENTOLOGIST,,,,,
7553,1971,2000,,0,WHITE,EMERGENTOLOGIST,2015,2020,6,700,116.66666667
7554,1982,2012,2014,1,WHITE,EMERGENTOLOGIST,2012,2013,2,365,182.5
7555,1978,2017,,1,HISPAN,PHYSICIAN ASST,2017,2020,4,5445,1361.25
7556,1976,2013,,0,ASIAN,NEUROLOGIST,2013,2020,8,5212,651.5
7557,1983,2018,,1,HISPAN,"GERIATRICS,PALLIATIVE&CONTCARE",2017,2020,4,755,188.75
7558,1987,2018,,1,WHITE,IM HOSPITALIST,2018,2019,2,94,47
7559,1975,2007,,0,WHITE,ORTHOPEDIST,2007,2020,14,12321,880.07142857
7560,1974,2012,,1,WHITE,FAMILY PRACTICE SPECIALIST,2012,2020,9,10886,1209.5555556
7561,1984,2020,,1,ASIAN,,2012,2015,4,1694,423.5
7562,1977,2012,,0,HISPAN,,,,,,
7563,1984,2014,,1,ASIAN,OBSTETRICIAN GYNECOLOGIST,2014,2020,7,3734,533.42857143
7564,1949,2002,,0,ASIAN,FAMILY PRACTICE SPECIALIST,2004,2020,17,10821,636.52941176
7565,1984,2017,,1,ASIAN,INTERNIST,2017,2020,4,3165,791.25
7566,1983,2011,,0,WHITE,SURGICAL PODIATRIST,2011,2020,10,7450,745
7567,1973,2010,,1,ASIAN,PULMONOLOGIST,2011,2020,10,726,72.6
7568,1985,2016,2018,1,WHITE,EMERGENTOLOGIST,,,,,
7569,1971,2004,,0,ASIAN,SURGERY CARDIAC INTENSIVIST,2008,2013,6,45,7.5
7570,,,2016,1,,,,,,,
7571,1978,2012,2015,1,ASIAN,EMERGENTOLOGIST,,,,,
7572,1970,2000,,0,WHITE,IM HOSPITALIST,,,,,
7573,1970,1996,,0,ASIAN,CARDIOLOGIST INTERVENT,2005,2020,16,417,26.0625
7574,1982,,2019,0,,,2015,2016,2,12,6
7575,1957,1993,,1,WHITE,FAMILY PRACTICE SPECIALIST,2004,2020,17,11252,661.88235294
7576,1979,2015,,0,ASIAN,UROLOGIST,2015,2020,6,4138,689.66666667
7577,1959,1992,,0,WHITE,ORTHOPEDIST,2004,2020,17,9802,576.58823529
7578,1979,2012,,0,ASIAN,SURGERY - BARIATRIC,2012,2020,9,3307,367.44444444
7579,1970,2002,,1,ASIAN,NURSE PRACTITIONER Y2,2011,2020,10,2410,241
7580,1966,1996,,0,WHITE,ORTHOPEDIST,2004,2020,17,15479,910.52941176
7581,1980,2014,2015,1,WHITE,EMERGENTOLOGIST,,,,,
7582,1947,1983,2011,1,BLACK,NURSE PRACTITIONER Y2,2004,2011,8,10892,1361.5
7583,1986,2019,,0,WHITE,RESIDENT PHYSICIAN,2017,2020,4,1077,269.25
7584,1987,2015,2017,1,WHITE,PHYSICIAN ASST II,2015,2017,3,2696,898.66666667
7585,1955,1985,,0,HISPAN,FAMILY PRACTICE SPECIALIST,2004,2020,17,41202,2423.6470588
7586,1986,2014,2016,1,WHITE,RESIDENT PHYSICIAN,2012,2015,4,1261,315.25
7587,1967,2000,,0,ASIAN,IM HOSPITALIST,2004,2020,17,1546,90.941176471
7588,1957,2003,2013,0,WHITE,PHYSICIAN ASST,2004,2012,9,10143,1127
7589,1973,2008,,1,ASIAN,OB/GYN HOSPITALIST,2008,2020,13,6907,531.30769231
7590,1977,2010,2015,0,WHITE,INTERNIST,2010,2014,5,5853,1170.6
7591,1991,2017,,1,WHITE,RESIDENT PHYSICIAN,2017,2020,4,1079,269.75
7592,1983,2014,,0,WHITE,,,,,,
7593,1987,,2019,0,,,2014,2019,6,218,36.333333333
7594,1961,1993,,1,HISPAN,URGENT CARE SPECIALIST,2004,2020,17,6318,371.64705882
7595,1988,2017,,1,ASIAN,RESIDENT PHYSICIAN,2017,2020,4,1212,303
7596,1969,2011,2014,1,WHITE,FAMILY PRACTICE SPECIALIST,2011,2014,4,4077,1019.25
7597,1953,1980,2011,1,WHITE,OBSTETRICIAN GYNECOLOGIST,2004,2011,8,7240,905
7598,1987,2017,,0,ASIAN,,2014,2017,4,1381,345.25
7599,1978,2008,2012,0,ASIAN,INTERNIST,2006,2011,6,847,141.16666667
7600,1974,2014,,1,ASIAN,URGENT CARE SPECIALIST,2014,2020,7,22312,3187.4285714
7601,1966,2005,,0,WHITE,ORTHOPEDIST,2005,2020,16,10664,666.5
7602,1971,2002,,1,ASIAN,"GERIATRICS,PALLIATIVE&CONTCARE",2013,2019,7,318,45.428571429
7603,1976,2007,,1,ASIAN,EMERGENTOLOGIST,,,,,
7604,1971,2013,,1,WHITE,INTERNIST,2013,2020,8,6956,869.5
7605,1978,2006,,0,HISPAN,FAMILY PRACTICE SPECIALIST,2004,2020,17,13996,823.29411765
7606,1966,1998,,1,WHITE,SURGICAL PODIATRIST,2004,2020,17,11843,696.64705882
7607,1981,2013,,1,WHITE,"GERIATRICS,PALLIATIVE&CONTCARE",2013,2020,8,1019,127.375
7608,1969,2000,,0,HISPAN,EMERGENTOLOGIST,2005,2014,10,5201,520.1
7609,1986,,2016,0,,,,,,,
7610,1969,2002,,1,HISPAN,INTERNIST,2004,2020,17,8632,507.76470588
7611,1985,2019,,1,ASIAN,FAMILY PRACTICE SPECIALIST,2019,2020,2,2832,1416
7612,1965,1998,,0,WHITE,INTERNIST,2004,2020,17,6392,376
7613,1978,2015,,0,WHITE,URGENT CARE SPECIALIST,2015,2020,6,18671,3111.8333333
7614,1980,2010,2011,1,WHITE,INTERNIST,2010,2010,1,616,616
7615,1980,2011,,0,WHITE,"GERIATRICS,PALLIATIVE&CONTCARE",2011,2020,10,3779,377.9
7616,1977,2015,2016,1,WHITE,,2009,2012,4,6279,1569.75
7617,1980,2010,,0,ASIAN,EMERGENTOLOGIST,2015,2016,2,51,25.5
7618,1972,1999,,1,ASIAN,URGENT CARE SPECIALIST,2015,2020,6,10215,1702.5
7619,1967,2000,,0,ASIAN,IM HOSPITALIST,2004,2019,16,1399,87.4375
7620,1984,2015,2018,1,ASIAN,IM HOSPITALIST,2015,2017,3,106,35.333333333
7621,1965,1999,,0,ASIAN,OTOLARYNGOLOGY H&N SURGERY,2004,2020,17,5951,350.05882353
7622,1969,2003,,1,HISPAN,FAMILY PRACTICE SPECIALIST,2004,2020,17,12589,740.52941176
7623,1951,1983,2014,0,WHITE,ORTHOPEDIST,2004,2014,11,7551,686.45454545
7624,1970,1999,,0,WHITE,EMERGENTOLOGIST,,,,,
7625,1972,2006,,0,ASIAN,ANESTHESIOLOGIST,2007,2018,12,50,4.1666666667
7626,1974,2005,,0,ASIAN,INFECTIOUS DISEASE SPECIALIST,2005,2016,12,2518,209.83333333
7627,1944,1990,,1,WHITE,NEUROLOGIST,2004,2020,17,7663,450.76470588
7628,1985,2017,,0,ASIAN,FAMILY PRACTICE SPECIALIST,2017,2020,4,4194,1048.5
7629,1977,2008,2012,0,ASIAN,ANESTHESIOLOGIST,2008,2010,3,16,5.3333333333
7630,1973,2008,,0,WHITE,PSYCHIATRY INPATIENT,2017,2019,3,5,1.6666666667
7631,1973,2012,,0,ASIAN,ORTHOPEDIST,2012,2020,9,6563,729.22222222
7632,1980,2008,2010,0,WHITE,INTERNIST,2009,2009,1,364,364
7633,1965,2005,,1,HISPAN,FAMILY PRACTICE SPECIALIST,2005,2020,16,15510,969.375
7634,1984,2018,,1,ASIAN,IM HOSPITALIST,,,,,
7635,1976,2009,2014,0,ASIAN,HEAD AND NECK SURGEON,2009,2014,6,5918,986.33333333
7636,1970,2000,,0,ASIAN,FAMILY PRACTICE SPECIALIST,2004,2020,17,20165,1186.1764706
7637,1965,1998,,0,ASIAN,ORTHOPEDIST,2004,2020,17,21553,1267.8235294
7638,1949,1983,2009,0,WHITE,PHYSICIAN ASST II,2004,2008,5,1454,290.8
7639,1971,2004,,0,WHITE,VASCULAR SURGEON,2005,2020,16,4351,271.9375
7640,1942,1977,2010,0,ASIAN,ADULT CRITICAL CARE,2004,2008,5,1129,225.8
7641,1978,2011,,0,ASIAN,PHYSIATRIST,2011,2020,10,7833,783.3
7642,1952,1990,,0,ASIAN,NEUROLOGIST,2004,2020,17,14640,861.17647059
7643,1976,2016,,0,ASIAN,EMERGENTOLOGIST,,,,,
7644,1957,1987,,0,WHITE,PHYSICIAN ASST II,2004,2020,17,24960,1468.2352941
7645,1944,2002,2010,1,ASIAN,NURSE PRACTITIONER Y2,2004,2010,7,14079,2011.2857143
7646,1975,2006,,1,WHITE,FAMILY PRACTICE SPECIALIST,2006,2020,15,13619,907.93333333
7647,1978,2011,2012,1,,,,,,,
7648,1978,2010,2015,1,ASIAN,RHEUMATOLOGIST,2008,2015,8,1552,194
7649,1960,1999,,0,WHITE,NEUROSURGEON,2004,2020,17,4301,253
7650,1964,1998,,0,ASIAN,NEPHROLOGIST,2004,2020,17,2675,157.35294118
